entry_time,exit_time,direction,entry_z,exit_z,bars_held,pnl_raw,pnl_norm,exit_reason
2019-07-05 07:00:00+00:00,2019-07-08 16:00:00+00:00,1,-3.5072,-3.6351,33,-0.0006388418879599844,-0.12788,STOP_LOSS
2019-07-08 17:00:00+00:00,2019-07-10 17:00:00+00:00,1,-3.5838,-3.5801,48,1.828043762236442e-05,0.003659,STOP_LOSS
2019-07-10 18:00:00+00:00,2019-07-12 03:00:00+00:00,1,-3.606,-4.0856,33,-0.00239557962842446,-0.479535,STOP_LOSS
2019-07-12 04:00:00+00:00,2019-08-01 03:00:00+00:00,1,-2.6947,-1.2868,335,0.008827439304569418,1.40798,END_OF_WINDOW
2019-08-05 22:00:00+00:00,2019-08-21 03:00:00+00:00,-1,2.0139,2.2621,269,-0.0016540902054079099,-0.248173,END_OF_WINDOW
2019-12-30 15:00:00+00:00,2020-01-07 18:00:00+00:00,1,-2.021,-2.813,123,-0.0042644361909939255,-0.792013,END_OF_WINDOW
2020-01-22 23:00:00+00:00,2020-01-27 18:00:00+00:00,-1,2.0687,2.2559,67,-0.0008854140994309923,-0.187149,END_OF_WINDOW
2020-01-27 20:00:00+00:00,2020-01-31 18:00:00+00:00,-1,2.0635,3.6029,94,-0.00741573566765652,-1.539438,STOP_LOSS
2020-01-31 19:00:00+00:00,2020-02-04 19:00:00+00:00,-1,3.4734,3.5908,48,-0.0005656159548458328,-0.117417,STOP_LOSS
2020-02-04 20:00:00+00:00,2020-02-07 14:00:00+00:00,-1,3.5663,3.5099,66,0.00027161120343471845,0.056384,STOP_LOSS
2020-02-07 15:00:00+00:00,2020-02-14 18:00:00+00:00,-1,3.1346,1.7037,123,0.006892781565772055,1.430877,END_OF_WINDOW
2020-02-26 16:00:00+00:00,2020-03-02 11:00:00+00:00,-1,2.0824,3.6927,67,-0.010360530830153591,-1.610272,STOP_LOSS
2020-03-02 12:00:00+00:00,2020-03-05 00:00:00+00:00,-1,3.3071,3.9101,60,-0.003879285335313898,-0.602933,STOP_LOSS
2020-03-05 19:00:00+00:00,2020-03-10 06:00:00+00:00,-1,2.9258,5.2525,60,-0.017948987094025537,-2.326739,STOP_LOSS
2020-03-10 07:00:00+00:00,2020-03-12 19:00:00+00:00,-1,5.5591,7.2662,60,-0.013168487259218764,-1.70704,STOP_LOSS
2020-03-12 20:00:00+00:00,2020-03-17 08:00:00+00:00,-1,7.7737,8.7129,60,-0.007244667724385978,-0.939131,STOP_LOSS
2020-03-17 09:00:00+00:00,2020-03-19 21:00:00+00:00,-1,8.8738,11.9675,60,-0.023865287766752563,-3.093673,STOP_LOSS
2020-03-19 22:00:00+00:00,2020-03-24 10:00:00+00:00,-1,12.1834,11.4288,60,0.0058214346343068435,0.754636,STOP_LOSS
2020-03-25 18:00:00+00:00,2020-04-14 17:00:00+00:00,-1,2.5306,1.4287,335,0.02855161217052521,1.101856,END_OF_WINDOW
2020-07-28 12:00:00+00:00,2020-07-31 02:00:00+00:00,-1,2.0755,3.5184,62,-0.015198882415047354,-1.44295,STOP_LOSS
2020-07-31 03:00:00+00:00,2020-08-10 17:00:00+00:00,-1,3.5636,2.0413,158,0.01603486077428501,1.522316,END_OF_WINDOW
2020-11-09 12:00:00+00:00,2020-11-11 09:00:00+00:00,1,-2.4851,-3.6315,45,-0.006034004579512531,-1.146417,STOP_LOSS
2020-11-11 10:00:00+00:00,2020-11-16 18:00:00+00:00,1,-3.7235,-1.9429,80,0.009371896663112778,1.780592,END_OF_WINDOW
2020-11-24 09:00:00+00:00,2020-12-04 18:00:00+00:00,1,-2.0257,-1.9839,201,0.0002656735947839106,0.041784,END_OF_WINDOW
2021-01-20 14:00:00+00:00,2021-01-28 09:00:00+00:00,1,-2.206,0.621,139,0.015548417070622822,2.827,MEAN_CROSS
2021-02-02 16:00:00+00:00,2021-02-04 08:00:00+00:00,1,-2.0124,-3.2417,40,-0.006760884587496907,-1.229258,END_OF_WINDOW
2021-02-04 09:00:00+00:00,2021-02-19 13:00:00+00:00,1,-2.4209,-3.5554,268,-0.006676433400624848,-1.134459,STOP_LOSS
2021-02-19 14:00:00+00:00,2021-02-23 03:00:00+00:00,1,-3.5732,-3.9175,37,-0.002026268644981455,-0.344303,STOP_LOSS
2021-02-24 09:00:00+00:00,2021-03-01 09:00:00+00:00,1,-4.1598,-3.5017,72,0.005312104535668938,0.658147,STOP_LOSS
2021-03-01 10:00:00+00:00,2021-03-03 22:00:00+00:00,1,-3.9436,-4.9616,60,-0.008216773133408017,-1.018024,STOP_LOSS
2021-03-03 23:00:00+00:00,2021-03-08 11:00:00+00:00,1,-4.8199,-6.4589,60,-0.01322887222035185,-1.639002,STOP_LOSS
